,bib,id,name,q_rank,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed,q_speed,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,Protected,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
29,59,1059,TRUMMER David,17,64.51,143.563,182.634,228.283,263.992,52,94,Finished,10007713403,8.0,31.0,30.0,57.889,123.898,155.31,195.657,227.995,40.0,27.0,Finished,39.0,-35.997000000000014,46.0,4.334000000000003,2.977000000000004,32.0,9.766999999999996,8.36699999999999,79.05299999999998,32.0,5.432999999999993,5.389999999999986,28.0,12.09099999999998,11.87899999999999,39.071,30.0,3.5120000000000005,3.5120000000000005,18.0,14.686999999999983,14.686999999999983,45.649,13.0,2.8079999999999927,2.8079999999999927,17.0,16.74200000000002,16.74200000000002,35.70900000000003,25.0,2.0550000000000352,2.0550000000000352,41.0,3.567,2.946000000000005,37.0,7.589999999999989,6.7309999999999945,66.00899999999999,35.0,4.85599999999998,3.7849999999999824,35.0,8.679000000000002,7.694999999999993,31.412000000000006,17.0,1.5030000000000001,0.9639999999999986,29.0,9.762,9.762,40.34700000000001,19.0,2.2150000000000034,2.0670000000000073,30.0,11.206999999999994,11.206999999999994,32.337999999999994,22.0,1.5309999999999775,1.4449999999999932,62.683,54.886,17.411944444444444,1.5536111111111168,27.0,29.0,1994-06-01T00:00:00,ME,TRUMMER,David,1197084694808633,AUT,,TRUMMER David,False,0,59,TRUMMER D,52,51930000,AUT19940601,35,10007713403,PDS,1527,PROPAIN DIRT SIXPACK,59,24
30,2,1002,GWIN Aaron,126,,,,,,2,144,DNF,10006516663,,30.0,31.0,55.927,121.549,154.282,195.757,228.556,50.0,17.0,Finished,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.6049999999999969,0.9840000000000018,22.0,5.241,4.382000000000005,65.62200000000001,32.0,4.469000000000008,3.3980000000000103,27.0,7.6510000000000105,6.667000000000002,32.733000000000004,42.0,2.823999999999998,2.2849999999999966,31.0,9.861999999999995,9.861999999999995,41.474999999999994,30.0,3.3429999999999893,3.194999999999993,31.0,11.768,11.768,32.79900000000001,34.0,1.9919999999999902,1.906000000000006,59.281000000000006,,16.466944444444447,2.4986111111111136,47.0,,1987-12-24T00:00:00,ME,GWIN,Aaron,1197084694808583,USA,NCh,GWIN Aaron,False,0,2,GWIN A,2,50430000,USA19871224,1,10006516663,YTM,1531,THE YT MOB,2,30
31,78,1078,SIMMONDS Matthew,19,63.108,141.06,180.447,228.534,264.532,66,80,Finished,10004170576,6.0,29.0,32.0,56.508,122.912,155.172,197.339,229.849,38.0,29.0,Finished,35.0,-34.68299999999999,15.0,2.931999999999995,1.5749999999999957,18.0,7.26400000000001,5.864000000000004,77.952,22.0,4.332000000000008,4.2890000000000015,20.0,9.903999999999996,9.692000000000007,39.387,36.0,3.828000000000003,3.828000000000003,20.0,14.937999999999988,14.937999999999988,48.08699999999999,48.0,5.245999999999981,5.245999999999981,19.0,17.281999999999982,17.281999999999982,35.99799999999999,39.0,2.343999999999994,2.343999999999994,21.0,2.186,1.5650000000000048,32.0,6.603999999999999,5.7450000000000045,66.404,39.0,5.250999999999991,4.179999999999993,33.0,8.540999999999997,7.556999999999988,32.25999999999999,29.0,2.350999999999985,1.8119999999999834,34.0,11.443999999999988,11.443999999999988,42.167,41.0,4.034999999999997,3.8870000000000005,32.0,13.060999999999979,13.060999999999979,32.50999999999999,27.0,1.7029999999999745,1.6169999999999902,62.093,54.56399999999999,17.248055555555556,1.7175000000000047,31.0,36.0,1987-05-20T00:00:00,ME,SIMMONDS,Matthew,1197084694808647,GBR,,SIMMONDS Matthew,False,0,78,SIMMONDS M,66,52350000,GBR19870520,87,10004170576,,0,,0,31
32,85,1085,LALY Thibault,22,64.129,143.084,181.73,229.239,265.155,73,73,Finished,10009533464,,28.0,33.0,57.394,122.567,155.112,197.06,230.086,35.0,32.0,Finished,28.0,-35.06899999999996,34.0,3.953000000000003,2.5960000000000036,28.0,9.288000000000011,7.888000000000005,78.955,30.0,5.335000000000008,5.292000000000002,25.0,11.186999999999983,10.974999999999994,38.64599999999999,22.0,3.086999999999989,3.086999999999989,21.0,15.643,15.643,47.509000000000015,40.0,4.668000000000006,4.668000000000006,22.0,17.904999999999973,17.904999999999973,35.91599999999997,35.0,2.261999999999972,2.261999999999972,32.0,3.0719999999999956,2.4510000000000005,28.0,6.258999999999986,5.3999999999999915,65.173,26.0,4.019999999999996,2.948999999999998,32.0,8.480999999999995,7.496999999999986,32.545,35.0,2.6359999999999957,2.096999999999994,32.0,11.164999999999992,11.164999999999992,41.94800000000001,37.0,3.8160000000000025,3.6680000000000064,33.0,13.298000000000002,13.298000000000002,33.02600000000001,38.0,2.218999999999994,2.1330000000000098,63.158,53.841,17.54388888888889,1.4216666666666704,21.0,44.0,1997-05-20T00:00:00,ME,LALY,Thibault,1197084694808654,FRA,,LALY Thibault,False,0,85,LALY T,73,52560000,FRA19970520,100,10009533464,,0,,71,21
33,53,1053,REVELLI Loris,60,66.655,150.927,191.577,239.574,275.607,49,97,Finished,10009443942,,27.0,34.0,57.307,124.147,156.693,198.168,230.12,1.0,66.0,Finished,27.0,-45.48700000000002,78.0,6.478999999999999,5.122,74.0,17.131,15.730999999999995,84.27199999999999,74.0,10.652000000000001,10.608999999999995,63.0,21.033999999999992,20.822000000000003,40.650000000000006,53.0,5.091000000000008,5.091000000000008,61.0,25.97800000000001,25.97800000000001,47.997000000000014,46.0,5.156000000000006,5.156000000000006,60.0,28.357000000000028,28.357000000000028,36.033000000000015,41.0,2.379000000000019,2.379000000000019,30.0,2.9849999999999994,2.3640000000000043,39.0,7.838999999999999,6.980000000000004,66.84,44.0,5.686999999999998,4.616,37.0,10.062000000000012,9.078000000000003,32.54600000000001,36.0,2.6370000000000005,2.097999999999999,35.0,12.272999999999996,12.272999999999996,41.474999999999994,30.0,3.3429999999999893,3.194999999999993,34.0,13.331999999999994,13.331999999999994,31.951999999999998,15.0,1.1449999999999818,1.0589999999999975,64.785,54.508,17.995833333333334,0.9697222222222273,12.0,37.0,1997-09-20T00:00:00,ME,REVELLI,Loris,1197084694808630,ITA,,REVELLI Loris,False,0,53,REVELLI L,49,51840000,ITA19970920,29,10009443942,ABD,2027,AB DEVINCI ITALY,53,20
34,37,1037,DICKERSON Bryn,47,65.796,148.544,187.194,234.3,271.579,34,112,Finished,10006949022,,26.0,35.0,57.385,122.667,155.01,197.309,230.675,13.0,54.0,Finished,26.0,-40.903999999999996,67.0,5.6200000000000045,4.263000000000005,64.0,14.748000000000019,13.348000000000013,82.748,60.0,9.128000000000014,9.085000000000008,48.0,16.650999999999982,16.438999999999993,38.64999999999998,23.0,3.0909999999999798,3.0909999999999798,43.0,20.704000000000008,20.704000000000008,47.10600000000002,32.0,4.265000000000015,4.265000000000015,47.0,24.329000000000008,24.329000000000008,37.278999999999996,85.0,3.625,3.625,31.0,3.0629999999999953,2.442,31.0,6.358999999999995,5.5,65.28200000000001,27.0,4.129000000000005,3.058000000000007,31.0,8.37899999999999,7.394999999999982,32.34299999999999,32.0,2.4339999999999833,1.8949999999999818,33.0,11.413999999999987,11.413999999999987,42.29900000000001,43.0,4.167000000000002,4.0190000000000055,35.0,13.887,13.887,33.366000000000014,43.0,2.5589999999999975,2.473000000000013,63.36,51.262,17.6,1.3655555555555594,19.0,72.0,1991-10-15T00:00:00,ME,DICKERSON,Bryn,1197084694808615,NZL,,DICKERSON Bryn,False,0,37,DICKERSON B,34,51390000,NZL19911015,44,10006949022,FSF,2238,FS FUNN,37,26
35,121,1121,MARRY Kevin,48,63.646,145.515,187.684,236.033,271.64,104,42,Finished,10009896711,,25.0,36.0,57.645,123.619,155.844,198.21,231.314,12.0,55.0,Finished,25.0,-40.32599999999999,26.0,3.469999999999999,2.1129999999999995,49.0,11.718999999999994,10.318999999999988,81.86899999999999,56.0,8.248999999999995,8.205999999999989,51.0,17.14099999999999,16.929000000000002,42.16900000000001,73.0,6.610000000000014,6.610000000000014,52.0,22.436999999999983,22.436999999999983,48.34899999999999,52.0,5.507999999999981,5.507999999999981,48.0,24.389999999999986,24.389999999999986,35.607,24.0,1.953000000000003,1.953000000000003,36.0,3.3230000000000004,2.7020000000000053,34.0,7.310999999999993,6.451999999999998,65.97399999999999,33.0,4.820999999999984,3.749999999999986,36.0,9.212999999999994,8.228999999999985,32.224999999999994,28.0,2.3159999999999883,1.7769999999999868,36.0,12.314999999999998,12.314999999999998,42.366000000000014,45.0,4.234000000000009,4.086000000000013,36.0,14.525999999999982,14.525999999999982,33.103999999999985,40.0,2.2969999999999686,2.2109999999999843,63.158,54.284,17.54388888888889,1.4216666666666704,21.0,39.0,1998-05-17T00:00:00,ME,MARRY,Kevin,1197084694808685,FRA,,MARRY Kevin,False,0,121,MARRY K,104,53490000,FRA19980517,260,10009896711,VVR,2096,VOULVOUL RACING,78,20
36,55,1055,DIPASQUALE Charly,24,64.529,147.801,185.384,231.209,265.848,51,95,Finished,10060004382,,24.0,37.0,57.088,124.406,157.561,199.388,231.476,34.0,33.0,Finished,24.0,-34.372000000000014,48.0,4.352999999999994,2.995999999999995,60.0,14.004999999999995,12.60499999999999,83.27199999999999,64.0,9.652000000000001,9.608999999999995,41.0,14.84099999999998,14.62899999999999,37.583,8.0,2.024000000000001,2.024000000000001,30.0,17.613,17.613,45.82500000000002,16.0,2.984000000000009,2.984000000000009,24.0,18.598000000000013,18.598000000000013,34.63900000000001,5.0,0.9850000000000136,0.9850000000000136,29.0,2.7659999999999982,2.145000000000003,41.0,8.097999999999999,7.239000000000004,67.31800000000001,50.0,6.165000000000006,5.094000000000008,42.0,10.930000000000007,9.945999999999998,33.155,46.0,3.245999999999995,2.7069999999999936,39.0,13.492999999999995,13.492999999999995,41.827,35.0,3.694999999999993,3.546999999999997,37.0,14.687999999999988,14.687999999999988,32.087999999999994,18.0,1.2809999999999775,1.1949999999999932,67.26100000000001,58.343,18.683611111111116,0.281944444444445,3.0,5.0,1990-07-04T00:00:00,ME,DIPASQUALE,Charly,1197084694808632,FRA,,DIPASQUALE Charly,False,0,55,DIPASQUALE C,51,51900000,FRA19900704,126,10060004382,,0,,55,28
37,88,1088,VON KLEBELSBERG Johannes,21,64.678,143.559,182.795,229.624,265.137,76,70,Finished,10008169505,,23.0,38.0,57.827,124.398,156.971,199.294,232.202,36.0,31.0,Finished,23.0,-32.935,49.0,4.501999999999995,3.144999999999996,31.0,9.763000000000005,8.363,78.881,29.0,5.26100000000001,5.2180000000000035,29.0,12.251999999999981,12.039999999999992,39.23599999999999,32.0,3.6769999999999925,3.6769999999999925,22.0,16.02799999999999,16.02799999999999,46.82900000000001,28.0,3.9879999999999995,3.9879999999999995,21.0,17.887,17.887,35.513000000000005,21.0,1.8590000000000089,1.8590000000000089,39.0,3.5049999999999955,2.8840000000000003,40.0,8.08999999999999,7.2309999999999945,66.571,41.0,5.417999999999992,4.346999999999994,38.0,10.340000000000003,9.355999999999995,32.57300000000001,37.0,2.6640000000000015,2.125,38.0,13.399000000000001,13.399000000000001,42.32300000000001,44.0,4.1910000000000025,4.043000000000006,38.0,15.413999999999987,15.413999999999987,32.90799999999999,37.0,2.1009999999999707,2.0149999999999864,63.461999999999996,53.858999999999995,17.628333333333334,1.337222222222227,18.0,43.0,1995-06-28T00:00:00,ME,VON KLEBELSBERG,Johannes,1197084694808657,ITA,,VON KLEBELSBERG Johannes,False,0,88,VON KLEBELSB,76,52650000,ITA19950628,107,10008169505,MSM,1009,MS MONDRAKER TEAM,69,23
38,43,1043,FAYOLLE Alexandre,119,72.293,171.53,268.805,346.255,387.171,40,106,Finished,10008168996,,22.0,39.0,58.84,126.079,158.617,199.705,232.246,51.0,16.0,Finished,22.0,-154.92499999999998,114.0,12.117000000000004,10.760000000000005,109.0,37.73400000000001,36.334,99.237,111.0,25.617000000000004,25.573999999999998,120.0,98.262,98.05000000000001,97.275,122.0,61.71600000000001,61.71600000000001,118.0,132.659,132.659,77.44999999999999,120.0,34.60899999999998,34.60899999999998,119.0,139.921,139.921,40.916,114.0,7.2620000000000005,7.2620000000000005,49.0,4.518000000000001,3.8970000000000056,48.0,9.770999999999987,8.911999999999992,67.23899999999999,48.0,6.085999999999984,5.014999999999986,44.0,11.98599999999999,11.001999999999981,32.538,34.0,2.6289999999999907,2.089999999999989,41.0,13.810000000000002,13.810000000000002,41.08800000000002,27.0,2.9560000000000173,2.808000000000021,39.0,15.457999999999998,15.457999999999998,32.541,29.0,1.7339999999999804,1.6479999999999961,63.158,47.312,17.54388888888889,1.4216666666666704,21.0,89.0,1995-07-20T00:00:00,ME,FAYOLLE,Alexandre,1197084694808621,FRA,,FAYOLLE Alexandre,False,0,43,FAYOLLE A,40,51570000,FRA19950720,62,10008168996,URT,1608,POLYGON UR,43,22
39,45,1045,WALKER Matthew,40,64.261,144.001,184.077,233.437,269.794,42,104,Finished,10005838875,,21.0,40.0,58.051,124.025,157.473,199.6,232.282,20.0,47.0,Finished,21.0,-37.51199999999997,37.0,4.084999999999994,2.7279999999999944,34.0,10.205000000000013,8.805000000000007,79.74000000000001,40.0,6.120000000000019,6.077000000000012,34.0,13.533999999999992,13.322000000000003,40.07599999999999,45.0,4.516999999999996,4.516999999999996,41.0,19.841000000000008,19.841000000000008,49.360000000000014,73.0,6.5190000000000055,6.5190000000000055,40.0,22.543999999999983,22.543999999999983,36.35699999999997,59.0,2.7029999999999745,2.7029999999999745,42.0,3.728999999999999,3.108000000000004,38.0,7.716999999999999,6.858000000000004,65.974,34.0,4.820999999999998,3.75,41.0,10.842000000000013,9.858000000000004,33.44800000000001,50.0,3.5390000000000015,3.0,40.0,13.704999999999984,13.704999999999984,42.12699999999998,38.0,3.994999999999976,3.84699999999998,40.0,15.494,15.494,32.682000000000016,32.0,1.875,1.7890000000000157,61.73,52.122,17.147222222222222,1.8183333333333387,33.0,61.0,1990-03-24T00:00:00,ME,WALKER,Matthew,1197084694808623,NZL,,WALKER Matthew,False,0,45,WALKER M,42,51630000,NZL19900324,88,10005838875,CBG,2099,CUBE GLOBAL SQUAD PROTECTED BY BLISS,45,28
40,54,1054,DICKSON Jacob,12,61.683,140.099,178.877,225.058,260.376,50,96,Finished,10009453642,13.0,20.0,41.0,57.49,124.409,157.044,199.199,232.623,42.0,25.0,Finished,33.0,-27.752999999999986,3.0,1.506999999999998,0.14999999999999858,10.0,6.302999999999997,4.902999999999992,78.416,27.0,4.7960000000000065,4.753,12.0,8.334000000000003,8.122000000000014,38.77800000000002,25.0,3.2190000000000225,3.2190000000000225,14.0,11.461999999999989,11.461999999999989,46.18099999999998,20.0,3.339999999999975,3.339999999999975,12.0,13.125999999999976,13.125999999999976,35.317999999999984,15.0,1.6639999999999873,1.6639999999999873,34.0,3.1679999999999993,2.547000000000004,42.0,8.100999999999999,7.242000000000004,66.91900000000001,46.0,5.766000000000005,4.695000000000007,39.0,10.413000000000011,9.429000000000002,32.635000000000005,40.0,2.725999999999999,2.1869999999999976,37.0,13.304000000000002,13.304000000000002,42.155,40.0,4.022999999999996,3.875,41.0,15.83499999999998,15.83499999999998,33.42399999999998,45.0,2.616999999999962,2.5309999999999775,60.713,55.172,16.864722222222223,2.1008333333333375,41.0,24.0,1997-10-05T00:00:00,ME,DICKSON,Jacob,1197084694808631,IRL,NCh,DICKSON Jacob,False,0,54,DICKSON J,50,51870000,IRL19971005,38,10009453642,GFT,1329,GIANT FACTORY OFF-ROAD TEAM,54,20
41,38,1038,GANNICOTT George,33,65.26,145.626,185.318,232.467,268.258,35,111,Finished,10008169101,,19.0,42.0,58.578,125.579,158.695,200.217,232.695,27.0,40.0,Finished,19.0,-35.56299999999999,62.0,5.084000000000003,3.727000000000004,50.0,11.830000000000013,10.430000000000007,80.366,46.0,6.746000000000009,6.703000000000003,40.0,14.775000000000006,14.563000000000017,39.69200000000001,40.0,4.13300000000001,4.13300000000001,35.0,18.87100000000001,18.87100000000001,47.149,34.0,4.307999999999993,4.307999999999993,33.0,21.00799999999998,21.00799999999998,35.79099999999997,29.0,2.136999999999972,2.136999999999972,46.0,4.256,3.635000000000005,46.0,9.270999999999987,8.411999999999992,67.00099999999999,47.0,5.847999999999985,4.776999999999987,46.0,12.063999999999993,11.079999999999984,33.116,44.0,3.2069999999999936,2.667999999999992,42.0,14.322000000000003,14.322000000000003,41.52200000000002,32.0,3.390000000000015,3.2420000000000186,42.0,15.906999999999982,15.906999999999982,32.47799999999998,25.0,1.6709999999999638,1.5849999999999795,62.982,54.433,17.495,1.4705555555555598,23.0,38.0,1995-03-11T00:00:00,ME,GANNICOTT,George,1197084694808616,GBR,,GANNICOTT George,False,0,38,GANNICOTT G,35,51420000,GBR19950311,72,10008169101,OVR,2043,ONE VISION GLOBAL RACING,38,23
42,30,1030,FAIRCLOUGH Brendan,34,62.912,139.274,179.025,233.068,268.328,29,117,Finished,10003642635,,18.0,43.0,58.223,124.911,158.688,200.292,233.083,26.0,41.0,Finished,18.0,-35.244999999999976,11.0,2.735999999999997,1.3789999999999978,8.0,5.478000000000009,4.078000000000003,76.362,7.0,2.7420000000000044,2.698999999999998,13.0,8.482,8.27000000000001,39.751000000000005,41.0,4.192000000000007,4.192000000000007,37.0,19.47200000000001,19.47200000000001,54.043000000000006,103.0,11.201999999999998,11.201999999999998,34.0,21.077999999999975,21.077999999999975,35.25999999999996,13.0,1.6059999999999661,1.6059999999999661,43.0,3.9009999999999962,3.280000000000001,44.0,8.602999999999994,7.744,66.688,42.0,5.534999999999997,4.463999999999999,45.0,12.056999999999988,11.072999999999979,33.77699999999999,54.0,3.867999999999981,3.3289999999999793,43.0,14.396999999999991,14.396999999999991,41.60400000000001,33.0,3.4720000000000084,3.3240000000000123,43.0,16.294999999999987,16.294999999999987,32.791,33.0,1.9839999999999804,1.8979999999999961,62.982,58.776,17.495,1.4705555555555598,23.0,4.0,1988-01-10T00:00:00,ME,FAIRCLOUGH,Brendan,1197084694808610,GBR,,FAIRCLOUGH Brendan,False,0,30,FAIRCLOUGH B,29,51240000,GBR19880110,74,10003642635,SVS,1448,SCOTT VELOSOLUTIONS,30,30
43,138,1138,CHATANAY Valentin,45,64.995,142.278,187.354,234.483,270.626,120,26,Finished,10009896812,,17.0,44.0,59.343,126.625,159.257,201.509,234.047,15.0,52.0,Finished,17.0,-36.57899999999998,54.0,4.819000000000003,3.4620000000000033,24.0,8.482,7.081999999999994,77.28299999999999,17.0,3.6629999999999967,3.6199999999999903,49.0,16.811000000000007,16.599000000000018,45.07600000000002,96.0,9.517000000000024,9.517000000000024,45.0,20.887,20.887,47.12899999999999,33.0,4.2879999999999825,4.2879999999999825,45.0,23.375999999999976,23.375999999999976,36.14299999999997,45.0,2.488999999999976,2.488999999999976,51.0,5.021000000000001,4.400000000000006,50.0,10.316999999999993,9.457999999999998,67.282,49.0,6.128999999999991,5.057999999999993,47.0,12.626000000000005,11.641999999999996,32.632000000000005,39.0,2.722999999999999,2.1839999999999975,46.0,15.613999999999976,15.613999999999976,42.25199999999998,42.0,4.119999999999976,3.97199999999998,44.0,17.258999999999986,17.258999999999986,32.53800000000001,28.0,1.7309999999999945,1.6450000000000102,64.679,55.853,17.96638888888889,0.999166666666671,14.0,17.0,1998-06-03T00:00:00,ME,CHATANAY,Valentin,1197084694808701,FRA,N,CHATANAY Valentin,False,0,138,CHATANAY V,120,53970000,FRA19980603,453,10009896812,,0,,0,20
44,4,1004,VERGIER Loris,9,63.517,140.207,178.15,223.498,258.84,4,142,Finished,10008723112,16.0,16.0,45.0,66.825,131.178,161.548,201.242,234.334,63.0,4.0,Finished,32.0,-24.505999999999972,22.0,3.341000000000001,1.9840000000000018,11.0,6.411000000000001,5.010999999999996,76.69,9.0,3.0700000000000074,3.027000000000001,8.0,7.606999999999999,7.39500000000001,37.94300000000001,12.0,2.3840000000000146,2.3840000000000146,9.0,9.901999999999987,9.901999999999987,45.347999999999985,12.0,2.5069999999999766,2.5069999999999766,9.0,11.589999999999975,11.589999999999975,35.341999999999985,16.0,1.6879999999999882,1.6879999999999882,61.0,12.503,11.882000000000005,58.0,14.86999999999999,14.010999999999996,64.353,18.0,3.1999999999999886,2.1289999999999907,53.0,14.917000000000002,13.932999999999993,30.370000000000005,4.0,0.4609999999999985,-0.07800000000000296,44.0,15.34699999999998,15.34699999999998,39.69399999999999,11.0,1.5619999999999834,1.4139999999999873,45.0,17.545999999999992,17.545999999999992,33.09200000000001,39.0,2.2849999999999966,2.1990000000000123,67.14699999999999,52.87,18.651944444444442,0.3136111111111184,4.0,53.0,1996-05-07T00:00:00,ME,VERGIER,Loris,1197084694808585,FRA,,VERGIER Loris,False,0,4,VERGIER L,4,50490000,FRA19960507,7,10008723112,SCB,1307,SANTA CRUZ SYNDICATE,4,22
45,76,1076,POTGIETER Johann,42,64.45,144.562,184.899,233.231,270.335,64,82,Finished,10004065900,,15.0,46.0,59.734,126.552,160.098,201.307,235.231,18.0,49.0,Finished,15.0,-35.103999999999985,44.0,4.274000000000001,2.9170000000000016,38.0,10.76600000000002,9.366000000000014,80.11200000000001,44.0,6.492000000000019,6.449000000000012,37.0,14.355999999999995,14.144000000000005,40.33699999999999,49.0,4.777999999999992,4.777999999999992,40.0,19.63499999999999,19.63499999999999,48.331999999999994,51.0,5.4909999999999854,5.4909999999999854,42.0,23.08499999999998,23.08499999999998,37.103999999999985,82.0,3.4499999999999886,3.4499999999999886,53.0,5.411999999999999,4.791000000000004,49.0,10.244,9.385000000000005,66.81800000000001,43.0,5.665000000000006,4.594000000000008,49.0,13.467000000000013,12.483000000000004,33.54600000000001,52.0,3.6370000000000005,3.097999999999999,45.0,15.411999999999978,15.411999999999978,41.208999999999975,29.0,3.0769999999999698,2.9289999999999736,46.0,18.442999999999984,18.442999999999984,33.92400000000001,52.0,3.1169999999999902,3.031000000000006,62.361999999999995,54.715,17.322777777777777,1.642777777777784,29.0,32.0,1987-01-06T00:00:00,ME,POTGIETER,Johann,1197084694808645,RSA,,POTGIETER Johann,False,0,76,POTGIETER J,64,52290000,RSA19870106,79,10004065900,,0,,88,31
46,70,1070,HARTENSTERN Max,55,65.241,145.814,187.538,236.699,274.041,60,86,Finished,10011213584,,14.0,47.0,58.629,126.025,159.953,202.522,235.958,6.0,61.0,Finished,14.0,-38.083,61.0,5.064999999999998,3.7079999999999984,51.0,12.018,10.617999999999995,80.573,48.0,6.953000000000003,6.909999999999997,50.0,16.995000000000005,16.783000000000015,41.72400000000002,66.0,6.1650000000000205,6.1650000000000205,55.0,23.10300000000001,23.10300000000001,49.161,69.0,6.319999999999993,6.319999999999993,55.0,26.790999999999997,26.790999999999997,37.341999999999985,87.0,3.687999999999988,3.687999999999988,47.0,4.306999999999995,3.686,47.0,9.716999999999999,8.858000000000004,67.39600000000002,51.0,6.243000000000009,5.172000000000011,48.0,13.322000000000003,12.337999999999994,33.928,55.0,4.018999999999991,3.4799999999999898,47.0,16.62699999999998,16.62699999999998,42.56899999999999,47.0,4.436999999999983,4.288999999999987,47.0,19.169999999999987,19.169999999999987,33.43600000000001,48.0,2.6289999999999907,2.5430000000000064,60.783,50.318000000000005,16.88416666666667,2.081388888888892,40.0,79.0,1999-03-06T00:00:00,ME,HARTENSTERN,Max,1197084694808641,GER,NCh,HARTENSTERN Max,False,0,70,HARTENSTERN,60,52170000,GER19990306,58,10011213584,CBG,2099,CUBE GLOBAL SQUAD PROTECTED BY BLISS,73,19
47,80,1080,BREEDEN Joe,46,63.512,142.768,181.039,234.805,270.971,68,78,Finished,10011005743,,13.0,48.0,59.038,126.672,160.202,202.599,236.023,14.0,53.0,Finished,13.0,-34.94800000000001,21.0,3.3359999999999985,1.9789999999999992,27.0,8.972000000000008,7.572000000000003,79.256,34.0,5.63600000000001,5.5930000000000035,23.0,10.495999999999981,10.283999999999992,38.27099999999999,16.0,2.711999999999989,2.711999999999989,46.0,21.209000000000003,21.209000000000003,53.76600000000002,102.0,10.925000000000011,10.925000000000011,46.0,23.721000000000004,23.721000000000004,36.166,47.0,2.5120000000000005,2.5120000000000005,50.0,4.715999999999994,4.094999999999999,51.0,10.36399999999999,9.504999999999995,67.634,52.0,6.4809999999999945,5.409999999999997,50.0,13.570999999999998,12.586999999999989,33.53,51.0,3.620999999999995,3.0819999999999936,48.0,16.70399999999998,16.70399999999998,42.39699999999999,46.0,4.264999999999986,4.11699999999999,48.0,19.234999999999985,19.234999999999985,33.42400000000001,46.0,2.6169999999999902,2.531000000000006,63.845,54.284,17.734722222222224,1.2308333333333366,17.0,39.0,1999-05-12T00:00:00,ME,BREEDEN,Joe,1197084694808649,GBR,,BREEDEN Joe,False,0,80,BREEDEN J,68,52410000,GBR19990512,93,10011005743,IRU,2233,INTENSE RACING UK,79,19
48,144,1144,LOWE Josh,52,64.507,147.279,188.675,236.687,272.803,126,20,Finished,10007661566,,12.0,49.0,58.695,127.832,161.859,203.373,236.754,8.0,59.0,Finished,12.0,-36.04900000000001,45.0,4.331000000000003,2.9740000000000038,56.0,13.483000000000004,12.082999999999998,82.77199999999999,61.0,9.152000000000001,9.108999999999995,57.0,18.132000000000005,17.920000000000016,41.396000000000015,62.0,5.8370000000000175,5.8370000000000175,54.0,23.091000000000008,23.091000000000008,48.012,47.0,5.170999999999992,5.170999999999992,52.0,25.552999999999997,25.552999999999997,36.115999999999985,44.0,2.461999999999989,2.461999999999989,48.0,4.3729999999999976,3.7520000000000024,53.0,11.523999999999987,10.664999999999992,69.137,58.0,7.983999999999995,6.912999999999997,54.0,15.228000000000009,14.244,34.027000000000015,56.0,4.118000000000009,3.5790000000000077,49.0,17.47799999999998,17.47799999999998,41.51399999999998,31.0,3.3819999999999766,3.2339999999999804,49.0,19.96599999999998,19.96599999999998,33.381,44.0,2.573999999999984,2.4879999999999995,59.818999999999996,55.853,16.61638888888889,2.3491666666666724,44.0,17.0,1994-11-16T00:00:00,ME,LOWE,Josh,1197084694808707,GBR,,LOWE Josh,False,0,144,LOWE J,126,54150000,GBR19941116,520,10007661566,,0,,0,23
