,bib,id,name,q_rank,q_speed,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,speed,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,Protected,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
20,34,2034,RABEDER Elke,21,,62.286,110.194,157.852,214.961,255.186,32,3,Finished,10005884446,,,,,,,,,,,,,0.0,,25.0,7.559000000000005,7.423000000000002,21.0,14.989000000000004,13.873000000000005,47.908,18.0,7.43,6.450000000000003,21.0,19.021000000000015,18.045000000000016,47.658,22.0,4.878999999999991,4.172000000000011,20.0,28.071000000000026,26.60300000000001,57.10900000000001,18.0,9.050000000000011,8.557999999999993,21.0,34.872000000000014,32.459,40.224999999999994,25.0,6.800999999999988,5.8559999999999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-05-26T00:00:00,WE,RABEDER,Elke,1196298715793665,AUT,N,RABEDER Elke,False,0,34,RABEDER E,32,49530000,AUT19770526,185,10005884446,,0,,0,41
21,31,2031,HILL-WRIGHT Ronja,22,,62.157,112.795,159.004,218.297,257.627,29,6,Finished,10010623807,,,,,,,,,,,,,0.0,,23.0,7.43,7.293999999999997,24.0,17.590000000000003,16.474000000000004,50.638000000000005,26.0,10.160000000000004,9.180000000000007,22.0,20.173000000000002,19.197000000000003,46.20899999999999,14.0,3.4299999999999784,2.722999999999999,22.0,31.40700000000001,29.938999999999993,59.293000000000006,23.0,11.234000000000009,10.74199999999999,22.0,37.31300000000002,34.900000000000006,39.33000000000001,23.0,5.906000000000006,4.961000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-02-05T00:00:00,WE,HILL-WRIGHT,Ronja,1196298715793662,AUS,NCh,HILL-WRIGHT Ronja,False,0,31,HILL-WRIGHT,29,49440000,AUS19910205,97,10010623807,,0,,0,27
22,23,2023,FINK Geraldine,23,,62.281,113.446,159.682,218.507,257.704,22,13,Finished,10008552350,,,,,,,,,,,,,0.0,,24.0,7.554000000000002,7.417999999999999,25.0,18.241,17.125,51.165,27.0,10.686999999999998,9.707,23.0,20.851,19.875,46.23599999999999,15.0,3.4569999999999794,2.75,23.0,31.61700000000002,30.149,58.82500000000002,22.0,10.76600000000002,10.274000000000001,23.0,37.390000000000015,34.977000000000004,39.197,21.0,5.772999999999996,4.828000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-05-17T00:00:00,WE,FINK,Geraldine,1196298715793655,SUI,,FINK Geraldine,False,0,23,FINK G,22,49230000,SUI19950517,28,10008552350,,0,,0,23
23,26,2026,MOLLOY Tegan,24,,61.498,113.667,160.067,221.177,258.983,24,11,Finished,10008826980,,,,,,,,,,,,,0.0,,21.0,6.771000000000001,6.634999999999998,26.0,18.462000000000003,17.346000000000004,52.169000000000004,29.0,11.691000000000003,10.711000000000006,24.0,21.23600000000002,20.26000000000002,46.400000000000006,17.0,3.620999999999995,2.9140000000000157,24.0,34.287000000000006,32.81899999999999,61.109999999999985,25.0,13.050999999999988,12.558999999999969,24.0,38.66900000000001,36.256,37.80600000000001,15.0,4.382000000000005,3.437000000000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-01-18T00:00:00,WE,MOLLOY,Tegan,1196298715793657,AUS,,MOLLOY Tegan,False,0,26,MOLLOY T,24,49290000,AUS19960118,58,10008826980,KON,1012,KONA FACTORY TEAM,0,22
24,22,2022,BJORKMAN Josefine,25,,63.097,112.211,161.15,221.483,260.808,21,14,Finished,10007928015,,,,,,,,,,,,,0.0,,26.0,8.370000000000005,8.234000000000002,23.0,17.006,15.89,49.114,22.0,8.635999999999996,7.655999999999999,25.0,22.319000000000017,21.343000000000018,48.93900000000001,26.0,6.159999999999997,5.453000000000017,25.0,34.59300000000002,33.125,60.333,24.0,12.274000000000001,11.781999999999982,25.0,40.494,38.08099999999999,39.32499999999999,22.0,5.900999999999982,4.955999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-02-24T00:00:00,WE,BJORKMAN,Josefine,1196298715793654,SWE,NCh,BJORKMAN Josefine,False,0,22,BJORKMAN J,21,49200000,SWE19940224,26,10007928015,,0,,0,24
25,29,2029,SKUMBINA Anna,26,,61.384,111.073,161.528,223.462,264.045,27,8,Finished,10007933166,,,,,,,,,,,,,0.0,,20.0,6.657000000000004,6.521000000000001,22.0,15.867999999999995,14.751999999999995,49.68899999999999,23.0,9.210999999999991,8.230999999999995,26.0,22.697000000000003,21.721000000000004,50.455,28.0,7.675999999999988,6.969000000000008,26.0,36.572,35.103999999999985,61.934,26.0,13.875,13.382999999999981,26.0,43.73100000000002,41.31800000000001,40.58300000000003,28.0,7.15900000000002,6.214000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-03-01T00:00:00,WE,SKUMBINA,Anna,1196298715793660,RUS,NCh,SKUMBINA Anna,False,0,29,SKUMBINA A,27,49380000,RUS19880301,72,10007933166,,0,,0,30
26,28,2028,WOHLGENSINGER Alexandra,27,,63.727,114.299,163.257,226.988,265.939,26,9,Finished,10010735153,,,,,,,,,,,,,0.0,,27.0,9.0,8.863999999999997,27.0,19.09400000000001,17.97800000000001,50.57200000000001,25.0,10.094000000000008,9.114000000000011,27.0,24.426000000000016,23.450000000000017,48.958,27.0,6.178999999999988,5.472000000000008,27.0,40.09800000000001,38.629999999999995,63.730999999999995,29.0,15.671999999999997,15.179999999999978,27.0,45.62500000000003,43.21200000000002,38.95100000000002,20.0,5.527000000000015,4.582000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984-04-10T00:00:00,WE,WOHLGENSINGER,Alexandra,1196298715793659,SUI,,WOHLGENSINGER Alexandra,False,0,28,WOHLGENSINGE,26,49350000,SUI19840410,64,10010735153,,0,,0,34
27,36,2036,BELL Cairn,28,,65.437,115.415,166.249,229.085,269.466,33,2,Finished,10011212069,,,,,,,,,,,,,0.0,,29.0,10.71,10.573999999999998,28.0,20.210000000000008,19.09400000000001,49.97800000000001,24.0,9.500000000000007,8.52000000000001,29.0,27.418000000000006,26.442000000000007,50.83399999999999,29.0,8.054999999999978,7.347999999999999,28.0,42.19500000000002,40.727000000000004,62.83600000000001,27.0,14.777000000000015,14.284999999999997,28.0,49.152000000000015,46.739000000000004,40.381,27.0,6.956999999999994,6.0120000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03-14T00:00:00,WE,BELL,Cairn,1196298715793666,GBR,N,BELL Cairn,False,0,36,BELL C,33,49560000,GBR19980314,253,10011212069,,0,,0,20
28,30,2030,LEIVSDOTTIR Vera,29,,65.134,117.182,165.805,229.36,269.616,28,7,Finished,10010898134,,,,,,,,,,,,,0.0,,28.0,10.407000000000004,10.271,29.0,21.977000000000004,20.861000000000004,52.048,28.0,11.57,10.590000000000003,28.0,26.974000000000018,25.99800000000002,48.623000000000005,25.0,5.843999999999994,5.137000000000015,29.0,42.47000000000003,41.00200000000001,63.55500000000001,28.0,15.49600000000001,15.00399999999999,29.0,49.30199999999999,46.88899999999998,40.25599999999997,26.0,6.831999999999965,5.886999999999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-09-25T00:00:00,WE,LEIVSDOTTIR,Vera,1196298715793661,NOR,,LEIVSDOTTIR Vera,False,0,30,LEIVSDOTTIR,28,49410000,NOR19910925,93,10010898134,,0,,0,26
29,32,2032,DUTOVA Vera,30,,67.281,121.517,177.651,243.022,288.583,30,5,Finished,10009254790,,,,,,,,,,,,,0.0,,30.0,12.55400000000001,12.418000000000006,30.0,26.311999999999998,25.195999999999998,54.23599999999999,30.0,13.757999999999988,12.777999999999992,30.0,38.82000000000002,37.84400000000002,56.134000000000015,30.0,13.355000000000004,12.648000000000025,30.0,56.132000000000005,54.66399999999999,65.37099999999998,30.0,17.311999999999983,16.819999999999965,30.0,68.26900000000003,65.85600000000002,45.561000000000035,29.0,12.137000000000029,11.192000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986-12-05T00:00:00,WE,DUTOVA,Vera,1196298715793663,RUS,,DUTOVA Vera,False,0,32,DUTOVA V,30,49470000,RUS19861205,141,10009254790,,0,,0,31
30,3,2003,ATHERTON Rachel,31,,,,,,,3,32,DNS,10003434487,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987-12-06T00:00:00,WE,ATHERTON,Rachel,1196298715793636,GBR,WCh,ATHERTON Rachel,False,0,3,ATHERTON R,3,48660000,GBR19871206,1,10003434487,TDH,1598,TREK FACTORY RACING DH,3,30
31,12,2012,MILLER Miranda,32,,,,,,,12,23,DNS,10005872726,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-03-02T00:00:00,WE,MILLER,Miranda,1196298715793645,CAN,NCh,MILLER Miranda,False,0,12,MILLER M,12,48930000,CAN19900302,8,10005872726,SGR,1667,SPECIALIZED GRAVITY,12,28
32,33,2033,BULSKA Agata,33,,,,,,,31,4,DNS,10011186407,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982-02-25T00:00:00,WE,BULSKA,Agata,1196298715793664,POL,N,BULSKA Agata,False,0,33,BULSKA A,31,49500000,POL19820225,183,10011186407,,0,,0,36
33,37,2037,ARMSTRONG Virginia,34,,,,,,,34,1,DNS,10052926416,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-06-28T00:00:00,WE,ARMSTRONG,Virginia,1196298715793667,NZL,N,ARMSTRONG Virginia,False,0,37,ARMSTRONG V,34,49590000,NZL19980628,0,10052926416,,0,,0,20
