,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,Protected,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
1141,1996-01-04T00:00:00,ME,RICHARDS,Shaun,1196298715793544,GBR,,RICHARDS Shaun,False,0,141,RICHARDS S,131,54300000,GBR19960104,409,10008827788,,0,,85,22
1142,1991-11-17T00:00:00,ME,ZULUAGA MEJIA,Esteban,1196298715793545,COL,N,ZULUAGA MEJIA Esteban,False,0,142,ZULUAGA MEJI,132,54330000,COL19911117,410,10008588827,,0,,0,26
1143,1998-08-13T00:00:00,ME,FITZGERALD,Henry,1196298715793546,CAN,N,FITZGERALD Henry,False,0,143,FITZGERALD H,133,54360000,CAN19980813,430,10009831033,NFR,2013,NORCO FACTORY RACING,0,19
1144,1996-09-08T00:00:00,ME,DENGATE,Benjamin,1196298715793547,AUS,N,DENGATE Benjamin,False,0,144,DENGATE B,134,54390000,AUS19960908,432,10009539023,,0,,0,21
1145,1997-03-11T00:00:00,ME,PFEIFFER,Bryan,1196298715793548,FRA,N,PFEIFFER Bryan,False,0,145,PFEIFFER B,135,54420000,FRA19970311,473,10009645016,ADH,2102,ADDICTION DOWNHILL TEAM,81,21
1146,1990-03-15T00:00:00,ME,DAVIES,Emyr,1196298715793549,GBR,N,DAVIES Emyr,False,0,146,DAVIES E,136,54450000,GBR19900315,487,10006341255,,0,,0,28
1147,1997-11-20T00:00:00,ME,ULRICH,Fabian,1196298715793550,AUT,N,ULRICH Fabian,False,0,147,ULRICH F,137,54480000,AUT19971120,490,10009566406,MSR,1009,MS MONDRAKER TEAM,0,20
1148,1995-12-13T00:00:00,ME,SHAW,Walker,1196298715793551,USA,N,SHAW Walker,False,0,148,SHAW W,138,54510000,USA19951213,494,10008116759,,0,,0,22
1149,1991-04-07T00:00:00,ME,PRIES,Timo,1196298715793552,GER,N,PRIES Timo,False,0,149,PRIES T,139,54540000,GER19910407,497,10007753718,,0,,0,27
1150,1996-06-25T00:00:00,ME,MYHRVOLD,Henrik,1196298715793553,NOR,N,MYHRVOLD Henrik,False,0,150,MYHRVOLD H,140,54570000,NOR19960625,498,10009581055,,0,,0,21
1151,1989-02-06T00:00:00,ME,MEARS,Scott,1196298715793554,GBR,,MEARS Scott,False,0,151,MEARS S,141,54600000,GBR19890206,538,10005888385,,0,,0,29
1152,1989-09-11T00:00:00,ME,JONES,William,1196298715793555,GBR,,JONES William,False,0,152,JONES W,142,54630000,GBR19890911,538,10008088871,OVR,2043,ONE VISION GLOBAL RACING,90,28
1153,1998-09-24T00:00:00,ME,ROBBINS,Adam,1196298715793556,CAN,N,ROBBINS Adam,False,0,153,ROBBINS A,143,54660000,CAN19980924,542,10010037662,,0,,0,19
1154,1993-05-26T00:00:00,ME,SEEWALD,Pablo,1196298715793557,ARG,N,SEEWALD Pablo,False,0,154,SEEWALD P,144,54690000,ARG19930526,562,10008105746,,0,,0,25
1155,1998-06-03T00:00:00,ME,CHATANAY,Valentin,1196298715793558,FRA,N,CHATANAY Valentin,False,0,155,CHATANAY V,145,54720000,FRA19980603,576,10009896812,CCS,2097,CLIC CHAMBERY SAVOIE,0,20
1156,1994-12-08T00:00:00,ME,PEKAR,Jakub,1196298715793559,CZE,N,PEKAR Jakub,False,0,156,PEKAR J,146,54750000,CZE19941208,595,10008168794,,0,,0,23
1157,1997-02-08T00:00:00,ME,MCCUBBING,Frazer,1196298715793560,GBR,N,MCCUBBING Frazer,False,0,157,MCCUBBING F,147,54780000,GBR19970208,640,10009447982,,0,,0,21
1158,1993-07-15T00:00:00,ME,O'HARE,Jack,1196298715793561,AUS,N,O'HARE Jack,False,0,158,O'HARE J,148,54810000,AUS19930715,648,10010778300,,0,,0,24
1159,1995-08-04T00:00:00,ME,STANO,Lubos,1196298715793562,SVK,N,STANO Lubos,False,0,159,STANO L,149,54840000,SVK19950804,677,10010012505,KFT,2232,KELLYS FACTORY TEAM,0,22
1160,1998-02-10T00:00:00,ME,ZEMAN,Filip,1196298715793563,SVK,N,ZEMAN Filip,False,0,160,ZEMAN F,150,54870000,SVK19980210,771,10010008461,,0,,0,20
1161,1993-05-01T00:00:00,ME,MARCINA,Peter,1196298715793564,SVK,N,MARCINA Peter,False,0,161,MARCINA P,151,54900000,SVK19930501,0,10011103854,,0,,0,25
1162,1996-01-20T00:00:00,ME,KRAL,Antonin,1196298715793565,CZE,N,KRAL Antonin,False,0,162,KRAL A,152,54930000,CZE19960120,0,10016067628,,0,,0,22
1163,1993-05-06T00:00:00,ME,WILLIAMSON,Jay,1196298715793566,GBR,N,WILLIAMSON Jay,False,0,163,WILLIAMSON J,153,54960000,GBR19930506,0,10008827384,,0,,0,25
1164,1994-03-03T00:00:00,ME,VAN DER MERWE,Adi,1196298715793567,RSA,N,VAN DER MERWE Adi,False,0,164,VAN DER MERW,154,54990000,RSA19940303,0,10007692484,,0,,0,24
1165,1996-02-21T00:00:00,ME,CHIROSSEL,Anthony,1196298715793568,FRA,N,CHIROSSEL Anthony,False,0,165,CHIROSSEL A,155,55020000,FRA19960221,0,10011213382,,0,,0,22
1166,1994-03-11T00:00:00,ME,FEICHTINGER,Michael,1196298715793569,AUT,N,FEICHTINGER Michael,False,0,166,FEICHTINGER,156,55050000,AUT19940311,0,10014745903,,0,,0,24
1167,1995-09-13T00:00:00,ME,SCHWARZLER,Elias,1196298715793570,AUT,N,SCHWARZLER Elias,False,0,167,SCHWARZLER E,157,55080000,AUT19950913,0,10011227934,,0,,0,22
1168,1996-04-04T00:00:00,ME,ANTON,Mario,1196298715793571,GER,N,ANTON Mario,False,0,168,ANTON M,158,55110000,GER19960404,0,10015139256,,0,,0,22
1169,1998-01-18T00:00:00,ME,LEHMANN,Janis,1196298715793572,SUI,N,LEHMANN Janis,False,0,169,LEHMANN J,159,55140000,SUI19980118,0,10010012303,,0,,0,20
1170,1989-12-05T00:00:00,ME,SEMENOV,Daniil,1196298715793573,RUS,N,SEMENOV Daniil,False,0,170,SEMENOV D,160,55170000,RUS19891205,0,10007933570,,0,,0,28
1172,1995-11-13T00:00:00,ME,SMITH,Jacob,1196298715793574,USA,N,SMITH Jacob,False,0,172,SMITH J,161,55200000,USA19951113,0,10053940771,,0,,0,22
1173,1997-02-13T00:00:00,ME,LAWTON,Matt,1196298715793575,NZL,N,LAWTON Matt,False,0,173,LAWTON M,162,55230000,NZL19970213,0,10009539932,,0,,0,21
